"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"pgp_low_battery"	"Pokémon GO Plus device battery is low."	"Pokémon GO Plus の電池残量が少なくなっています"	"La batterie de ton Pokémon GO Plus est faible."	"La batería de Pokémon GO Plus está baja."	"Die Batterie des Pokémon GO Plus ist schwach."	"La batteria del dispositivo Pokémon GO Plus si sta scaricando."	"Pokémon GO Plus 의 남은 건전지가 적습니다."	"Pokémon GO Plus 剩餘電量不足"	"A bateria do Pokémon GO Plus está baixa."
"pgp_bluetooth_is_off"	"Bluetooth is off. Enable it in device settings."	"Bluetooth がオフになっています。"	"Bluetooth est désactivé. Active-le dans les paramètres de ton téléphone."	"Bluetooth está desactivado. Actívalo en el menú de configuración de tu dispositivo."	"Bluetooth ist deaktiviert. Aktiviere es in den Einstellungen deines Geräts."	"Il Bluetooth è disattivato. Attivalo nelle impostazioni del tuo dispositivo."	"블루투스가 꺼져있습니다."	"尚未開啟藍牙"	"O Bluetooth está desativado. Ative-o nas configurações do seu dispositivo."
"activity_log_title"	"Journal"	"ぼうけんノート"	"Journal"	"Diario"	"Tagebuch"	"Diario"	"모험노트"	"冒險筆記"	"Diário"
"activity_log_clear"	"Clear the activity log"	"ログをクリア"	"Effacer le journal des activités"	"Borrar registro de actividad"	"Aktivitätslog löschen"	"Cancella il registro attività."	"로그를 클리어"	"清除紀錄"	"Apagar registro de atividade"
"activity_log_clear_confirmation"	"Do you want to clear the activity log? If you agree, you can't cancel this action."	"ログをクリアしますか？クリアしたログは元に戻せません"	"Veux-tu effacer le journal des activités ? Ceci ne peut pas être annulé."	"¿Quieres borrar el registro de actividad? Esta operación no se puede cancelar."	"Möchtest du das Aktivitätslog löschen? Dieser Vorgang kann nicht abgebrochen werden."	"Vuoi davvero cancellare il tuo diario? Questa operazione non può essere annullata."	"로그를 클리어 하겠습니까? 클리어한 로그는 되돌릴 수 없습니다."	"確定要清除紀錄嗎？清除紀錄後將無法回復"	"Quer apagar seu registro de atividade? Esta operação não poderá ser cancelada."
"activity_log_show_more"	"More"	"もっと見る"	"Suite"	"Más"	"Mehr"	"Altro"	"더 보기"	"顯示更多"	"Mais"
"activity_log_remove"	"Remove"	"消去"	"Supprimer"	"Eliminar"	"Entfernen"	"Cancella"	"삭제"	"刪除"	"Excluir"
"activity_log_remove_confirmation"	"Do you want to remove this entry?"	"この項目を消去しますか？"	"Veux-tu supprimer cette entrée ?"	"¿Quieres eliminar esta entrada?"	"Möchtest du diesen Eintrag entfernen?"	"Vuoi cancellare questa voce?"	"이 항목을 삭제하겠습니까?"	"確定要刪除嗎？"	"Quer excluir esta entrada?"
"pgp_weak_signal"	"Weak signal. Get closer to the device."	"通信電波が弱くなっています。スマートデバイスとPokémon GO Plusを近づけてください"	"Signal faible. Approche-toi de l’appareil."	"Señal débil. Acércate al dispositivo."	"Das Signal ist schwach. Tritt näher an das Gerät."	"Il segnale è debole. Avvicinati al dispositivo."	"전파가 약합니다. 디바이스와 Pokémon GO Plus를 가까이 해주십시오."	"訊號微弱。請將Pokémon GO Plus移至行動裝置附近"	"Sinal fraco. Aproxime-se do dispositivo."
"pgp_install_pgp_app"	"Install the Pokémon GO Plus app."	"Pokémon GO Plus 接続用アプリをインストールしてください"	"Installe l’application du Pokémon GO Plus."	"Instala la aplicación de Pokémon GO Plus."	"Installiere die Pokémon GO Plus App."	"Installa la app del Pokémon GO Plus."	"Pokémon GO Plus 연결용 앱을 설치해주십시오."	"安裝Pokémon GO Plus應用程式"	"Instale o aplicativo do Pokémon GO Plus."
"pgp_connected"	"Successfully connected to Pokémon GO Plus"	"Pokémon GO Plus に接続しました"	"Connecté au Pokémon GO Plus."	"Conexión establecida correctamente con Pokémon GO Plus."	"Verbindung zu Pokémon GO Plus erfolgreich."	"Il collegamento al Pokémon GO Plus è riuscito."	"Pokémon GO Plus에 연결했습니다."	"已連線至Pokémon GO Plus"	"Conexão estabelecida com o Pokémon GO Plus."
"pgp_error_auth"	"Device authentication failed."	"Pokémon GO Plus の認証ができませんでした"	"Échec de l’authentification de l’appareil."	"Error de autenticación del dispositivo."	"Gerät konnte nicht authentifiziert werden."	"L’autenticazione del dispositivo non è andata a buon fine."	"Pokémon GO Plus 인증에 실패했습니다."	"無法認證行動裝置"	"Erro de autenticação do dispositivo."
"pgp_error_cannot_connect"	"Failed to connect to the device."	"Pokémon GO に接続できませんでした"	"Échec de la connexion à l’appareil."	"No se ha podido conectar al dispositivo."	"Verbindung zum Gerät fehlgeschlagen."	"Impossibile collegarsi al dispositivo."	"Pokémon GO Plus에 접속하지 못했습니다."	"無法連線至行動裝置"	"Falha ao se conectar ao dispositivo."
"pgp_disconnected"	"Disconnected from Pokémon GO Plus."	"Pokémon GO Plus との接続が切れました。"	"Déconnecté du Pokémon GO Plus."	"Sin conexión con Pokémon GO Plus."	"Verbindung zu Pokémon GO Plus getrennt."	"Il collegamento con il Pokémon GO Plus è stato interrotto."	"Pokémon GO Plus와 연결이 끊겼습니다."	"已結束與Pokémon GO Plus的連線"	"Não há conexão com o Pokémon GO Plus."
"pgp_caught_pokemon"	"You caught a Pokémon."	"ポケモンを捕まえた！"	"Tu as attrapé un Pokémon."	"Has atrapado un Pokémon."	"Du hast ein Pokémon gefangen."	"Hai catturato un Pokémon."	"포켓몬을 잡았다!"	"捉到寶可夢了！"	"Você pegou um Pokémon."
"pgp_retrieved_no_items"	"You did not get any items from the PokéStop."	"ポケストップから道具を手に入れられませんでした"	"Tu n’as reçu aucun objet de ce PokéStop."	"No has recibido ningún objeto de la Poképarada."	"Du hast keine Items vom PokéStop erhalten."	"Non hai ricevuto alcuno strumento dal Pokéstop."	"포켓스톱에서 도구를 넣을 수 없었다"	"未能從寶可補給站得到任何道具"	"Você não recebeu nenhum item da Poképarada."
"server_lockout"	"Our servers are humbled by your incredible response.\n\nWe are working to resolve the issue. Please try again soon!"	"たくさんのアクセスをいただき、本当にありがとうございます。ただいま、アクセス集中によりつながりにくくなっています。ご迷惑をおかけしますが、しばらくしてから再度お試しください。"	"Hélas, nos serveurs sont à saturation, merci de réessayer plus tard."	"Estamos experimentando problemas con nuestros servidores. Por favor, vuelve más tarde."	"Serverfehler. Bitte später erneut versuchen."	"Si è verificato un problema con i nostri server. Riprova più tardi."	"불편을 드려 죄송합니다.\n현재 접속이 집중되어 연결이 어렵습니다. \n잠시 후에 다시 시도해주십시오."	"感謝各位玩家的熱烈支持\n\n我們會盡快解決伺服器的問題，請稍後再試一次！"	"Houve um problema com nossos servidores. Por favor, tente de novo mais tarde."
"field_test_lockout"	"Thank you for field-testing Pokémon GO!\nWe will be back soon!"	"フィールドテストご参加ありがとうございました！\nまたすぐお会いしましょう！"	"Merci d’avoir participé au test de Pokémon GO.\nNous reviendrons bientôt."	"¡Gracias por realizar pruebas de campo de Pokémon GO!\n¡Hasta pronto!"	"Vielen Dank für deine Teilnahme am Testlauf von Pokémon GO!\nBis bald!"	"Grazie per aver partecipato al test sul campo\ndi <i>Pokémon GO</i>. A presto!"	"필드 테스트에 참가 감사합니다!\n곧 만날 수 있길 바랍니다!"	"感謝你來參加Pokémon GO的測試！\n我們很快就會再見面的！"	"Agradecemos por realizar testes de campo do <i>Pokémon GO</i>!\nVoltaremos em breve!"
"ar_encounter_no_gyro_err"	"We're not detecting your phone's orientation. Would you like to turn off AR mode?"	"傾きが検知できません。AR をオフにしますか？"	"Nous ne pouvons pas détecter l’orientation de ton téléphone. Veux-tu désactiver le mode RA ?"	"No se detecta la orientación de tu teléfono. ¿Quieres desactivar el modo de RA?"	"Wir können die Orientierung deines Handys nicht ermitteln. Möchtest du den AR-Modus ausschalten?"	"<i>Pokémon GO</i> non riesce a rilevare l’orientamento del tuo telefono. Vuoi disattivare la modalità AR?"	"기울기를 탐지할 수 없습니다. AR을 끄겠습니까?"	"我們無法偵測到行動裝置的定向。要關閉AR模式嗎？"	"Não estamos conseguindo detectar a orientação do seu telefone. Quer desligar o modo de RA?"
"ar_encounter"	"AR"	"AR"	"RA"	"RA"	"AR"	"AR"	"AR"	"AR"	"RA"
"first_time_walk_title"	"Time to walk!"	"さぁ 歩きだそう！"	"Un peu de marche à pied !"	"¡Es hora de caminar!"	"Zeit für einen Spaziergang!"	"In cammino!"	"자 걸어봅시다!"	"該去走路了！"	"É hora de caminhar!"
"first_time_walk_description"	"Move in the real world to move your avatar."	"現実の世界を歩くことで、画面の中のトレーナーも歩きだします"	"Déplace-toi dans ton quartier pour voir ton avatar se déplacer."	"Muévete por el mundo real para que tu avatar se mueva."	"Bewege dich in der echten Welt, um deinen Avatar zu bewegen."	"Per spostare il tuo avatar, muoviti nel mondo reale."	"현실 세계를 걷는 것으로 화면 중 트레이너도 걷기 시작합니다"	"當你在現實世界移動時，畫面中的訓練家也會一起移動"	"Mova-se no mundo real para mover seu avatar."
"first_time_walk_button"	"Let's GO!"	"Let's GO!"	"À tes marques, prêt, GO !"	"¡Vamos allá!"	"Nichts wie raus und GO!"	"Pronti, partenza... GO!"	"Let's GO!"	"Let's GO!"	"Vamos nessa!"
"pokemon_nickname_error"	"Please enter a different nickname."	"正しいニックネームを入力してください"	"Choisis un autre nom, s'il te plaît."	"Por favor, ponle otro mote."	"Gib einen anderen Spitznamen ein."	"Inserisci un altro soprannome."	"올바른 닉네임을 입력해주십시오"	"請輸入別的暱稱"	"Insira um apelido diferente."
"general_hp"	"HP"	"HP"	"PV"	"PS"	"KP"	"PS"	"HP"	"HP"	"PS"
"general_cp"	"CP"	"CP"	"PC"	"PC"	"WP"	"PL"	"CP"	"CP"	"PC"
"general_xp"	"XP"	"XP"	"PX"	"PX"	"EP"	"PE"	"XP"	"XP"	"PE"
"screen_title_tips"	"Tips"	"ヒント"	"Astuces"	"Consejos"	"Tipps"	"Suggerimenti"	"힌트"	"小秘訣"	"DICAS"
"settings_email_marketing"	"Email me events, offers, and updates."	"Pokémon GO に関するニュースや\nプロモーションに関する情報をメールで受け取る。"	"Je souhaite recevoir des emails au sujet d’événements, d’offres et de mises à jour."	"Deseo recibir información de eventos, promociones, ofertas y actualizaciones de Pokémon GO en mi correo electrónico. "	"Infos zu Veranstaltungen, Aktionen und Updates an meine E-Mail-Adresse schicken"	"Desidero ricevere notizie, offerte e promozioni relativi a <i>Pokémon GO</i> al mio indirizzo e-mail."	"Pokémon GO에 관한 뉴스나 프로모션을 메일로 수신한다."	"接收Pokémon GO的活動、優惠、促銷內容等最新訊息。"	"Quero receber informações de eventos, ofertas e atualizações no meu e-mail."
"help_center_link"	"https://support.pokemongo.nianticlabs.com/hc/en-us"	"https://support.pokemongo.nianticlabs.com/hc/ja"	"https://support.pokemongo.nianticlabs.com/hc/fr"	"https://support.pokemongo.nianticlabs.com/hc/es"	"https://support.pokemongo.nianticlabs.com/hc/de"	"https://support.pokemongo.nianticlabs.com/hc/it"	"https://support.pokemongo.nianticlabs.com/hc/en-us"	"https://support.pokemongo.nianticlabs.com/hc/en-us"	"https://support.pokemongo.nianticlabs.com/hc/en-us"
"settings_report_issues"	"Report Critical Issue"	"重要な問題を報告"	"Signaler un problème critique"	"Notificar problemas de alta prioridad"	"Vordringlichen Fehler melden"	"Segnala problemi gravi"	"중요한 문제를 보고"	"回報重要問題"	"Notificar sobre problemas graves"
"report_issues_link"	"https://pokemongo.nianticlabs.com/support/contact/en"	"https://pokemongo.nianticlabs.com/support/contact/ja"	"https://pokemongo.nianticlabs.com/support/contact/fr"	"https://pokemongo.nianticlabs.com/support/contact/es"	"https://pokemongo.nianticlabs.com/support/contact/de"	"https://pokemongo.nianticlabs.com/support/contact/it"	"https://pokemongo.nianticlabs.com/support/contact/en"	"https://pokemongo.nianticlabs.com/support/contact/en"	"https://pokemongo.nianticlabs.com/support/contact/en"
"settings_are_you_sure_report_prompt"	"Do you want to leave the game to report an issue?"	"問題の報告のためにアプリを終了します。よろしいですか？"	"Veux-tu vraiment quitter le jeu et signaler un problème ?"	"¿Quieres salir del juego para notificar un problema?"	"Möchtest du das Spiel verlassen, um einen Fehler zu melden?"	"Vuoi abbandonare il gioco per segnalare un problema?"	"문제 보고를 위해 앱을 종료합니다. 괜찮겠습니까?"	"確定要離開遊戲去回報問題嗎？"	"Quer sair do jogo para notificar um problema?"
"authentication_retry_prompt"	"Failed to log in."	"ログインできませんでした"	"Échec de la connexion."	"No se ha podido iniciar sesión."	"Anmeldung fehlgeschlagen."	"Accesso non riuscito."	"로그인에 실패했습니다"	"無法登入"	"Não foi possível entrar."
"authentication_failed_try_again"	"Retry"	"リトライ"	"Réessayer"	"Reintentar"	"Erneut versuchen"	"Riprova"	"다시 시도"	"再試一次"	"Tentar de novo"
"authentication_failed_sign_out"	"Try a different account"	"別のアカウントを試す"	"Essaye un autre compte"	"Intentar con otra cuenta"	"Über ein anderes Konto versuchen."	"Prova con un altro account"	"다른 계정으로 시도한다"	"以其他帳號登入"	"Tentar com outra conta"
"general_attack"	"Attack"	"こうげき"	"Attaque"	"Ataque"	"Angriffs-Wert"	"Attacco"	"공격"	"攻擊"	"Ataque"
"general_defense"	"Defense"	"ぼうぎょ"	"Défense"	"Defensa"	"Verteidigungs-Wert"	"Difesa"	"방어"	"防禦"	"Defesa"
"general_stamina"	"HP"	"HP"	"PV"	"Salud"	"KP-Wert"	"PS"	"HP"	"HP"	"PS"
"safety_warning_yes"	"I'm a passenger"	"私は運転者ではありません"	"Je suis passager"	"Soy un pasajero."	"Ich bin Mitfahrer"	"Sono un passeggero"	"전 운전자가 아닙니다"	"我不是駕駛"	"Sou um passageiro"
"codename_warning_message"	"<size=36><b>Do you want to change your nickname?</b></size>\n\nYou can change your nickname only once. It will be displayed to other Trainers, so please choose wisely!"	"<size=36>ニックネームを変更しますか？</size>\n\n１回だけ変更できます。ニックネームは他のトレーナーからも見られることがあります。よく考えて決めてください。"	"Veux-tu changer de nom ?\n\nTu ne peux le faire qu’une seule fois, et il sera visible par tous les Dresseurs, alors choisis bien !"	"<size=36> <b>¿Quieres cambiar tu apodo?</b></size> \n\nPuedes cambiar tu apodo solo una vez. Podrán verlo otros Entrenadores, así que elige bien."	"<size=36><b>Willst du deinen Spitznamen ändern?</b></size>\n\nDu kannst deinen Spitznamen nur ein Mal ändern. Andere Trainer können ihn sehen, wähle ihn mit Sorgfalt!"	"<size=36><b>Vuoi cambiare il tuo soprannome?</b></size>\n\nPuoi farlo solo una volta, poi tutti gli altri Allenatori potranno vederlo, quindi scegli con calma!"	"<size=36><b>닉네임을 변경하겠습니까?</b></size>\n\n1회 변경할 수 있습니다. 닉네임은 다른 트레이너도 볼 수 있습니다. 신중하게 정해주십시오."	"<size=36><b>確定要更改暱稱嗎？</b></size>\n\n暱稱只能變更一次。其他的訓練家也會看到你的暱稱，請好好考慮後再做決定。"	"<size=36><b>Quer trocar seu apelido?</b></size>\n\nVocê só pode trocar seu apelido uma vez. Ele será visto por outros Treinadores, então escolha bem!"
"codename_already_yours"	"That's already your name!"	"現在使っているニックネームです"	"Tu as déjà choisi ce nom."	"Ese ya es tu apodo."	"Du heißt bereits so!"	"Questo è già il tuo soprannome!"	"현재 사용 중인 닉네임입니다"	"這是你現在的暱稱！"	"Este já é o seu apelido!"
"codename_are_you_sure"	"<size=36><b>Are you sure you want to be called {0}?</b></size>\n\nYou can only change your nickname once."	"<size=36>{0} に変更してもいいですか？</size>\n\nニックネームを変更できるのは１回だけです。"	"Tu confirmes <b>{0}</b> ?\n\nTu ne peux changer qu’une seule fois de nom."	"<size=36> <b>¿Seguro que quieres que te llamen {0}?</b></size> \n\nSolo puedes cambiar tu apodo una vez."	"<size=36><b>Bist du sicher, dass du {0} genannt werden möchtest?</b></size>\n\nDu kannst deinen Spitznamen nur ein Mal ändern."	"<size=36><b> Vuoi che il soprannome associato al tuo avatar sia {0}?</b></size>\n\nPuoi cambiarlo solo una volta."	"<size=36><b>{0} (으)로 변경하겠습니까?</b></size>\n\n닉네임을 변경할 수 있는 것은 1회뿐입니다."	"<size=36><b>確定要更改成 {0} 嗎？</b></size>\n\n暱稱只能變更一次。"	"<size=36><b>Tem certeza de que quer se chamar {0}?</b></size>\n\nSeu apelido só pode ser trocado uma vez."
